[2026-06-17 15:26:20] PROTO: TCP | SRC: 185.220.101.4:3389 -> DST: 192.168.1.1:443 | LEN: 1222 | FLAGS: A
[2026-06-17 15:30:12] PROTO: TCP | SRC: 185.220.101.99:29038 -> DST: 8.8.4.4:80 | LEN: 60 | FLAGS: S
[2026-06-17 15:30:12] PROTO: TCP | SRC: 185.220.101.99:17446 -> DST: 8.8.4.4:80 | LEN: 60 | FLAGS: S
[2026-06-17 15:30:12] PROTO: TCP | SRC: 185.220.101.99:33844 -> DST: 8.8.4.4:80 | LEN: 60 | FLAGS: S
[2026-06-17 15:30:12] PROTO: TCP | SRC: 185.220.101.99:48440 -> DST: 8.8.4.4:80 | LEN: 60 | FLAGS: S
[2026-06-17 15:30:12] PROTO: TCP | SRC: 185.220.101.99:54725 -> DST: 8.8.4.4:80 | LEN: 60 | FLAGS: S
[2026-06-17 15:30:12] PROTO: TCP | SRC: 185.220.101.99:44897 -> DST: 8.8.4.4:80 | LEN: 60 | FLAGS: S
[2026-06-17 15:30:12] PROTO: TCP | SRC: 185.220.101.99:12175 -> DST: 8.8.4.4:80 | LEN: 60 | FLAGS: S
[2026-06-17 15:30:12] PROTO: TCP | SRC: 185.220.101.99:43277 -> DST: 8.8.4.4:80 | LEN: 60 | FLAGS: S
[2026-06-17 15:30:12] PROTO: TCP | SRC: 185.220.101.99:47663 -> DST: 8.8.4.4:80 | LEN: 60 | FLAGS: S
[2026-06-17 15:30:12] PROTO: TCP | SRC: 185.220.101.99:40060 -> DST: 8.8.4.4:80 | LEN: 60 | FLAGS: S
[2026-06-17 15:30:12] PROTO: TCP | SRC: 185.220.101.99:47047 -> DST: 8.8.4.4:80 | LEN: 60 | FLAGS: S
[2026-06-17 15:30:12] PROTO: TCP | SRC: 185.220.101.99:49615 -> DST: 8.8.4.4:80 | LEN: 60 | FLAGS: S
[2026-06-17 15:30:12] PROTO: TCP | SRC: 185.220.101.99:50883 -> DST: 8.8.4.4:80 | LEN: 60 | FLAGS: S
[2026-06-17 15:30:12] PROTO: TCP | SRC: 185.220.101.99:35800 -> DST: 8.8.4.4:80 | LEN: 60 | FLAGS: S
[2026-06-17 15:30:13] PROTO: TCP | SRC: 185.220.101.99:11237 -> DST: 8.8.4.4:80 | LEN: 60 | FLAGS: S
[2026-06-17 15:30:13] PROTO: TCP | SRC: 185.220.101.99:13416 -> DST: 8.8.4.4:80 | LEN: 60 | FLAGS: S
[2026-06-17 15:30:13] PROTO: TCP | SRC: 185.220.101.99:11058 -> DST: 8.8.4.4:80 | LEN: 60 | FLAGS: S
[2026-06-17 15:30:13] PROTO: ICMP | SRC: 192.168.1.15:None -> DST: 10.0.0.254:None | LEN: 762 | FLAGS: 
[2026-06-17 15:30:13] PROTO: DNS | SRC: 172.16.5.25:21664 -> DST: 8.8.4.4:53 | LEN: 1160 | FLAGS: 
[2026-06-17 15:30:14] PROTO: UDP | SRC: 10.0.0.12:443 -> DST: 192.168.1.1:53 | LEN: 378 | FLAGS: 
[2026-06-17 15:30:14] PROTO: DNS | SRC: 192.168.1.15:13083 -> DST: 192.168.1.100:53 | LEN: 1098 | FLAGS: 
[2026-06-17 15:30:14] PROTO: TCP | SRC: 8.8.8.8:3389 -> DST: 192.168.1.1:443 | LEN: 1280 | FLAGS: A
[2026-06-17 15:30:15] PROTO: ARP | SRC: 8.8.8.8:None -> DST: 192.168.1.100:None | LEN: 1208 | FLAGS: 
[2026-06-17 15:30:15] PROTO: TCP | SRC: 185.220.101.4:8080 -> DST: 192.168.1.100:53 | LEN: 1400 | FLAGS: S
[2026-06-17 15:30:16] PROTO: ARP | SRC: 10.0.0.12:None -> DST: 10.0.0.254:None | LEN: 848 | FLAGS: 
[2026-06-17 15:30:16] PROTO: TCP | SRC: 8.8.8.8:22 -> DST: 8.8.4.4:80 | LEN: 446 | FLAGS: A
[2026-06-17 15:30:16] PROTO: UDP | SRC: 192.168.1.15:22 -> DST: 192.168.1.100:8080 | LEN: 568 | FLAGS: 
[2026-06-17 15:30:17] PROTO: ICMP | SRC: 192.168.1.15:None -> DST: 192.168.1.1:None | LEN: 565 | FLAGS: 
[2026-06-17 15:30:17] PROTO: ARP | SRC: 10.0.0.4:None -> DST: 192.168.1.1:None | LEN: 42 | FLAGS: 
[2026-06-17 15:30:18] PROTO: TCP | SRC: 10.0.0.12:8080 -> DST: 10.0.0.1:53 | LEN: 1041 | FLAGS: A
[2026-06-17 15:30:18] PROTO: DNS | SRC: 192.168.1.15:1791 -> DST: 10.0.0.1:53 | LEN: 615 | FLAGS: 
[2026-06-17 15:30:18] PROTO: DNS | SRC: 10.0.0.12:6061 -> DST: 192.168.1.1:53 | LEN: 792 | FLAGS: 
[2026-06-17 15:30:19] PROTO: DNS | SRC: 10.0.0.4:60542 -> DST: 192.168.1.1:53 | LEN: 251 | FLAGS: 
[2026-06-17 15:30:19] PROTO: TCP | SRC: 8.8.8.8:80 -> DST: 192.168.1.100:23 | LEN: 1377 | FLAGS: A
[2026-06-17 15:30:20] PROTO: DNS | SRC: 192.168.1.10:39609 -> DST: 192.168.1.1:53 | LEN: 1079 | FLAGS: 
[2026-06-17 15:30:20] PROTO: ICMP | SRC: 185.220.101.4:None -> DST: 192.168.1.1:None | LEN: 1107 | FLAGS: 
[2026-06-17 15:30:20] PROTO: TCP | SRC: 192.168.1.15:23 -> DST: 192.168.1.1:12345 | LEN: 81 | FLAGS: A
[2026-06-17 15:30:21] PROTO: UDP | SRC: 10.0.0.12:443 -> DST: 10.0.0.1:12345 | LEN: 1178 | FLAGS: 
[2026-06-17 15:30:21] PROTO: ICMP | SRC: 172.16.5.25:None -> DST: 10.0.0.254:None | LEN: 720 | FLAGS: 
[2026-06-17 15:30:22] PROTO: TCP | SRC: 172.16.5.25:53 -> DST: 192.168.1.1:3389 | LEN: 1030 | FLAGS: A
[2026-06-17 15:30:22] PROTO: ICMP | SRC: 10.0.0.12:None -> DST: 8.8.4.4:None | LEN: 1073 | FLAGS: 
[2026-06-17 15:30:22] PROTO: DNS | SRC: 10.0.0.4:13467 -> DST: 192.168.1.1:53 | LEN: 1395 | FLAGS: 
[2026-06-17 15:30:23] PROTO: ARP | SRC: 10.0.0.4:None -> DST: 8.8.4.4:None | LEN: 444 | FLAGS: 
[2026-06-17 15:30:23] PROTO: ARP | SRC: 10.0.0.4:None -> DST: 8.8.4.4:None | LEN: 81 | FLAGS: 
[2026-06-17 15:30:23] PROTO: UDP | SRC: 192.168.1.15:445 -> DST: 192.168.1.100:12345 | LEN: 124 | FLAGS: 
[2026-06-17 15:30:24] PROTO: TCP | SRC: 172.16.5.25:3389 -> DST: 192.168.1.100:23 | LEN: 730 | FLAGS: A
[2026-06-17 15:30:24] PROTO: TCP | SRC: 8.8.8.8:4720 -> DST: 10.0.0.254:1000 | LEN: 60 | FLAGS: S
[2026-06-17 15:30:24] PROTO: TCP | SRC: 8.8.8.8:27552 -> DST: 10.0.0.254:1001 | LEN: 60 | FLAGS: S
[2026-06-17 15:30:24] PROTO: TCP | SRC: 8.8.8.8:1620 -> DST: 10.0.0.254:1002 | LEN: 60 | FLAGS: S
[2026-06-17 15:30:24] PROTO: TCP | SRC: 8.8.8.8:3570 -> DST: 10.0.0.254:1003 | LEN: 60 | FLAGS: S
[2026-06-17 15:30:24] PROTO: TCP | SRC: 8.8.8.8:60539 -> DST: 10.0.0.254:1004 | LEN: 60 | FLAGS: S
[2026-06-17 15:30:25] PROTO: TCP | SRC: 8.8.8.8:11134 -> DST: 10.0.0.254:1005 | LEN: 60 | FLAGS: S
[2026-06-17 15:30:25] PROTO: TCP | SRC: 8.8.8.8:52335 -> DST: 10.0.0.254:1006 | LEN: 60 | FLAGS: S
[2026-06-17 15:30:25] PROTO: TCP | SRC: 8.8.8.8:21569 -> DST: 10.0.0.254:1007 | LEN: 60 | FLAGS: S
[2026-06-17 15:30:25] PROTO: TCP | SRC: 8.8.8.8:37485 -> DST: 10.0.0.254:1008 | LEN: 60 | FLAGS: S
[2026-06-17 15:30:25] PROTO: TCP | SRC: 8.8.8.8:25645 -> DST: 10.0.0.254:1009 | LEN: 60 | FLAGS: S
[2026-06-17 15:30:25] PROTO: TCP | SRC: 8.8.8.8:46997 -> DST: 10.0.0.254:1010 | LEN: 60 | FLAGS: S
[2026-06-17 15:30:25] PROTO: TCP | SRC: 8.8.8.8:37083 -> DST: 10.0.0.254:1011 | LEN: 60 | FLAGS: S
[2026-06-17 15:30:25] PROTO: TCP | SRC: 8.8.8.8:33990 -> DST: 10.0.0.254:1012 | LEN: 60 | FLAGS: S
[2026-06-17 15:30:25] PROTO: TCP | SRC: 8.8.8.8:63820 -> DST: 10.0.0.254:1013 | LEN: 60 | FLAGS: S
[2026-06-17 15:30:25] PROTO: TCP | SRC: 8.8.8.8:40053 -> DST: 10.0.0.254:1014 | LEN: 60 | FLAGS: S
[2026-06-17 15:30:25] PROTO: TCP | SRC: 8.8.8.8:62403 -> DST: 10.0.0.254:1015 | LEN: 60 | FLAGS: S
[2026-06-17 15:30:25] PROTO: TCP | SRC: 8.8.8.8:23231 -> DST: 10.0.0.254:1016 | LEN: 60 | FLAGS: S
[2026-06-17 15:30:25] PROTO: TCP | SRC: 8.8.8.8:18509 -> DST: 10.0.0.254:1017 | LEN: 60 | FLAGS: S
[2026-06-17 15:30:25] PROTO: TCP | SRC: 8.8.8.8:63762 -> DST: 10.0.0.254:1018 | LEN: 60 | FLAGS: S
[2026-06-17 15:30:25] PROTO: TCP | SRC: 8.8.8.8:30971 -> DST: 10.0.0.254:1019 | LEN: 60 | FLAGS: S
[2026-06-17 15:30:25] PROTO: TCP | SRC: 8.8.8.8:39864 -> DST: 10.0.0.254:1020 | LEN: 60 | FLAGS: S
[2026-06-17 15:30:25] PROTO: TCP | SRC: 8.8.8.8:62798 -> DST: 10.0.0.254:1021 | LEN: 60 | FLAGS: S
[2026-06-17 15:30:25] PROTO: TCP | SRC: 8.8.8.8:35814 -> DST: 10.0.0.254:1022 | LEN: 60 | FLAGS: S
[2026-06-17 15:30:25] PROTO: TCP | SRC: 8.8.8.8:57145 -> DST: 10.0.0.254:1023 | LEN: 60 | FLAGS: S
[2026-06-17 15:30:26] PROTO: TCP | SRC: 8.8.8.8:55616 -> DST: 10.0.0.254:1024 | LEN: 60 | FLAGS: S
[2026-06-17 15:30:26] PROTO: UDP | SRC: 172.16.5.25:22 -> DST: 192.168.1.100:3389 | LEN: 62 | FLAGS: 
[2026-06-17 15:30:26] PROTO: TCP | SRC: 192.168.1.15:80 -> DST: 10.0.0.1:445 | LEN: 680 | FLAGS: S
[2026-06-17 15:30:27] PROTO: DNS | SRC: 8.8.8.8:63750 -> DST: 192.168.1.100:53 | LEN: 942 | FLAGS: 
[2026-06-17 15:30:27] PROTO: DNS | SRC: 192.168.1.10:41602 -> DST: 8.8.4.4:53 | LEN: 1393 | FLAGS: 
[2026-06-17 15:30:27] PROTO: ARP | SRC: 8.8.8.8:None -> DST: 8.8.4.4:None | LEN: 1178 | FLAGS: 
[2026-06-17 15:30:27] PROTO: ARP | SRC: 10.0.0.4:None -> DST: 192.168.1.1:None | LEN: 497 | FLAGS: 
[2026-06-17 15:30:28] PROTO: ARP | SRC: 185.220.101.4:None -> DST: 10.0.0.254:None | LEN: 315 | FLAGS: 
[2026-06-17 15:30:28] PROTO: TCP | SRC: 185.220.101.4:23 -> DST: 192.168.1.1:12345 | LEN: 1195 | FLAGS: A
[2026-06-17 15:30:28] PROTO: UDP | SRC: 172.16.5.25:443 -> DST: 10.0.0.1:443 | LEN: 838 | FLAGS: 
[2026-06-17 15:30:29] PROTO: ARP | SRC: 172.16.5.25:None -> DST: 10.0.0.254:None | LEN: 1264 | FLAGS: 
[2026-06-17 15:30:29] PROTO: ARP | SRC: 10.0.0.12:None -> DST: 192.168.1.100:None | LEN: 1342 | FLAGS: 
[2026-06-17 15:30:29] PROTO: ICMP | SRC: 10.0.0.4:None -> DST: 192.168.1.100:None | LEN: 641 | FLAGS: 
[2026-06-17 15:30:29] PROTO: ARP | SRC: 192.168.1.15:None -> DST: 10.0.0.254:None | LEN: 113 | FLAGS: 
[2026-06-17 15:30:30] PROTO: UDP | SRC: 10.0.0.4:22 -> DST: 10.0.0.1:21 | LEN: 652 | FLAGS: 
[2026-06-17 15:30:30] PROTO: ICMP | SRC: 185.220.101.4:None -> DST: 192.168.1.100:None | LEN: 792 | FLAGS: 
[2026-06-17 15:30:30] PROTO: ARP | SRC: 185.220.101.4:None -> DST: 10.0.0.1:None | LEN: 285 | FLAGS: 
[2026-06-17 15:30:31] PROTO: ARP | SRC: 10.0.0.12:None -> DST: 10.0.0.254:None | LEN: 784 | FLAGS: 
[2026-06-17 15:30:31] PROTO: ARP | SRC: 8.8.8.8:None -> DST: 192.168.1.1:None | LEN: 1049 | FLAGS: 
[2026-06-17 15:30:31] PROTO: ARP | SRC: 172.16.5.25:None -> DST: 192.168.1.100:None | LEN: 1452 | FLAGS: 
[2026-06-17 15:30:31] PROTO: TCP | SRC: 10.0.0.4:53 -> DST: 10.0.0.1:12345 | LEN: 1317 | FLAGS: A
[2026-06-17 15:30:32] PROTO: ICMP | SRC: 8.8.8.8:None -> DST: 8.8.4.4:None | LEN: 442 | FLAGS: 
[2026-06-17 15:30:33] PROTO: UDP | SRC: 172.16.5.25:3389 -> DST: 8.8.4.4:3389 | LEN: 734 | FLAGS: 
[2026-06-17 15:30:33] PROTO: TCP | SRC: 8.8.8.8:21 -> DST: 192.168.1.100:8080 | LEN: 50 | FLAGS: A
[2026-06-17 15:30:33] PROTO: UDP | SRC: 10.0.0.12:53 -> DST: 10.0.0.254:53 | LEN: 230 | FLAGS: 
[2026-06-17 15:30:33] PROTO: UDP | SRC: 185.220.101.4:21 -> DST: 192.168.1.100:80 | LEN: 1232 | FLAGS: 
[2026-06-17 15:30:34] PROTO: ARP | SRC: 192.168.1.15:None -> DST: 8.8.4.4:None | LEN: 424 | FLAGS: 
[2026-06-17 15:30:34] PROTO: UDP | SRC: 192.168.1.10:22 -> DST: 192.168.1.1:53 | LEN: 398 | FLAGS: 
[2026-06-17 15:30:34] PROTO: ARP | SRC: 172.16.5.25:None -> DST: 10.0.0.254:None | LEN: 728 | FLAGS: 
[2026-06-17 15:30:35] PROTO: UDP | SRC: 10.0.0.12:3389 -> DST: 192.168.1.1:3389 | LEN: 722 | FLAGS: 
[2026-06-17 15:30:35] PROTO: DNS | SRC: 172.16.5.25:33031 -> DST: 192.168.1.100:53 | LEN: 774 | FLAGS: 
[2026-06-17 15:30:36] PROTO: TCP | SRC: 10.0.0.12:12345 -> DST: 10.0.0.254:80 | LEN: 763 | FLAGS: S
[2026-06-17 15:30:36] PROTO: ARP | SRC: 172.16.5.25:None -> DST: 192.168.1.100:None | LEN: 1154 | FLAGS: 
[2026-06-17 15:30:36] PROTO: DNS | SRC: 10.0.0.12:58367 -> DST: 192.168.1.1:53 | LEN: 355 | FLAGS: 
[2026-06-17 15:30:37] PROTO: ICMP | SRC: 185.220.101.4:None -> DST: 10.0.0.1:None | LEN: 1122 | FLAGS: 
[2026-06-17 15:30:37] PROTO: UDP | SRC: 192.168.1.15:23 -> DST: 10.0.0.254:12345 | LEN: 79 | FLAGS: 
[2026-06-17 15:30:37] PROTO: UDP | SRC: 192.168.1.10:445 -> DST: 10.0.0.254:23 | LEN: 846 | FLAGS: 
[2026-06-17 15:30:37] PROTO: DNS | SRC: 10.0.0.4:25092 -> DST: 192.168.1.1:53 | LEN: 557 | FLAGS: 
[2026-06-17 15:30:38] PROTO: ARP | SRC: 10.0.0.12:None -> DST: 8.8.4.4:None | LEN: 787 | FLAGS: 
[2026-06-17 15:30:38] PROTO: TCP | SRC: 172.16.5.25:12345 -> DST: 10.0.0.254:443 | LEN: 1380 | FLAGS: A
[2026-06-17 15:30:39] PROTO: ICMP | SRC: 10.0.0.4:None -> DST: 8.8.4.4:None | LEN: 74 | FLAGS: 
[2026-06-17 15:30:39] PROTO: ICMP | SRC: 10.0.0.4:None -> DST: 8.8.4.4:None | LEN: 74 | FLAGS: 
[2026-06-17 15:30:39] PROTO: ICMP | SRC: 10.0.0.4:None -> DST: 8.8.4.4:None | LEN: 74 | FLAGS: 
[2026-06-17 15:30:39] PROTO: ICMP | SRC: 10.0.0.4:None -> DST: 8.8.4.4:None | LEN: 74 | FLAGS: 
[2026-06-17 15:30:39] PROTO: ICMP | SRC: 10.0.0.4:None -> DST: 8.8.4.4:None | LEN: 74 | FLAGS: 
[2026-06-17 15:30:39] PROTO: ICMP | SRC: 10.0.0.4:None -> DST: 8.8.4.4:None | LEN: 74 | FLAGS: 
[2026-06-17 15:30:39] PROTO: ICMP | SRC: 10.0.0.4:None -> DST: 8.8.4.4:None | LEN: 74 | FLAGS: 
[2026-06-17 15:30:39] PROTO: ICMP | SRC: 10.0.0.4:None -> DST: 8.8.4.4:None | LEN: 74 | FLAGS: 
[2026-06-17 15:30:39] PROTO: ICMP | SRC: 10.0.0.4:None -> DST: 8.8.4.4:None | LEN: 74 | FLAGS: 
[2026-06-17 15:30:39] PROTO: ICMP | SRC: 10.0.0.4:None -> DST: 8.8.4.4:None | LEN: 74 | FLAGS: 
[2026-06-17 15:30:39] PROTO: ICMP | SRC: 10.0.0.4:None -> DST: 8.8.4.4:None | LEN: 74 | FLAGS: 
[2026-06-17 15:30:39] PROTO: ICMP | SRC: 10.0.0.4:None -> DST: 8.8.4.4:None | LEN: 74 | FLAGS: 
[2026-06-17 15:30:39] PROTO: ICMP | SRC: 10.0.0.4:None -> DST: 8.8.4.4:None | LEN: 74 | FLAGS: 
[2026-06-17 15:30:39] PROTO: ICMP | SRC: 10.0.0.4:None -> DST: 8.8.4.4:None | LEN: 74 | FLAGS: 
[2026-06-17 15:30:39] PROTO: ICMP | SRC: 10.0.0.4:None -> DST: 8.8.4.4:None | LEN: 74 | FLAGS: 
[2026-06-17 15:30:39] PROTO: ICMP | SRC: 10.0.0.4:None -> DST: 8.8.4.4:None | LEN: 74 | FLAGS: 
[2026-06-17 15:30:39] PROTO: ICMP | SRC: 10.0.0.4:None -> DST: 8.8.4.4:None | LEN: 74 | FLAGS: 
[2026-06-17 15:30:39] PROTO: ICMP | SRC: 10.0.0.4:None -> DST: 8.8.4.4:None | LEN: 74 | FLAGS: 
[2026-06-17 15:30:39] PROTO: ICMP | SRC: 10.0.0.4:None -> DST: 8.8.4.4:None | LEN: 74 | FLAGS: 
[2026-06-17 15:30:39] PROTO: ICMP | SRC: 10.0.0.4:None -> DST: 8.8.4.4:None | LEN: 74 | FLAGS: 
[2026-06-17 15:30:39] PROTO: ICMP | SRC: 10.0.0.4:None -> DST: 8.8.4.4:None | LEN: 74 | FLAGS: 
[2026-06-17 15:30:39] PROTO: ICMP | SRC: 10.0.0.4:None -> DST: 8.8.4.4:None | LEN: 74 | FLAGS: 
[2026-06-17 15:30:39] PROTO: ICMP | SRC: 10.0.0.4:None -> DST: 8.8.4.4:None | LEN: 74 | FLAGS: 
[2026-06-17 15:30:39] PROTO: ICMP | SRC: 10.0.0.4:None -> DST: 8.8.4.4:None | LEN: 74 | FLAGS: 
[2026-06-17 15:30:39] PROTO: ICMP | SRC: 10.0.0.4:None -> DST: 8.8.4.4:None | LEN: 74 | FLAGS: 
[2026-06-17 15:30:39] PROTO: ICMP | SRC: 10.0.0.4:None -> DST: 8.8.4.4:None | LEN: 74 | FLAGS: 
[2026-06-17 15:30:39] PROTO: ICMP | SRC: 10.0.0.4:None -> DST: 8.8.4.4:None | LEN: 74 | FLAGS: 
[2026-06-17 15:30:39] PROTO: ICMP | SRC: 10.0.0.4:None -> DST: 8.8.4.4:None | LEN: 74 | FLAGS: 
[2026-06-17 15:30:39] PROTO: ICMP | SRC: 10.0.0.4:None -> DST: 8.8.4.4:None | LEN: 74 | FLAGS: 
[2026-06-17 15:30:39] PROTO: ICMP | SRC: 10.0.0.4:None -> DST: 8.8.4.4:None | LEN: 74 | FLAGS: 
[2026-06-17 15:30:40] PROTO: ARP | SRC: 10.0.0.4:None -> DST: 10.0.0.1:None | LEN: 929 | FLAGS: 
[2026-06-17 15:30:40] PROTO: ICMP | SRC: 192.168.1.10:None -> DST: 10.0.0.254:None | LEN: 832 | FLAGS: 
[2026-06-17 15:30:40] PROTO: TCP | SRC: 192.168.1.10:80 -> DST: 10.0.0.254:443 | LEN: 237 | FLAGS: A
[2026-06-17 15:30:40] PROTO: UDP | SRC: 10.0.0.4:21 -> DST: 10.0.0.1:12345 | LEN: 1315 | FLAGS: 
[2026-06-17 15:30:41] PROTO: ARP | SRC: 10.0.0.12:None -> DST: 10.0.0.254:None | LEN: 1312 | FLAGS: 
[2026-06-17 15:30:41] PROTO: ARP | SRC: 10.0.0.12:None -> DST: 192.168.1.100:None | LEN: 977 | FLAGS: 
[2026-06-17 15:30:42] PROTO: ICMP | SRC: 8.8.8.8:None -> DST: 8.8.4.4:None | LEN: 1470 | FLAGS: 
[2026-06-17 15:30:42] PROTO: TCP | SRC: 172.16.5.25:53 -> DST: 192.168.1.1:443 | LEN: 176 | FLAGS: S
[2026-06-17 15:30:43] PROTO: DNS | SRC: 192.168.1.15:19253 -> DST: 10.0.0.254:53 | LEN: 168 | FLAGS: 
[2026-06-17 15:30:43] PROTO: TCP | SRC: 185.220.101.4:445 -> DST: 192.168.1.100:8080 | LEN: 262 | FLAGS: A
[2026-06-17 15:30:44] PROTO: ARP | SRC: 192.168.1.10:None -> DST: 192.168.1.1:None | LEN: 310 | FLAGS: 
[2026-06-17 15:30:44] PROTO: DNS | SRC: 8.8.8.8:47535 -> DST: 192.168.1.100:53 | LEN: 125 | FLAGS: 
[2026-06-17 15:30:44] PROTO: ICMP | SRC: 8.8.8.8:None -> DST: 192.168.1.100:None | LEN: 483 | FLAGS: 
[2026-06-17 15:30:44] PROTO: DNS | SRC: 192.168.1.15:61613 -> DST: 10.0.0.1:53 | LEN: 237 | FLAGS: 
[2026-06-17 15:30:44] PROTO: DNS | SRC: 8.8.8.8:61804 -> DST: 192.168.1.100:53 | LEN: 455 | FLAGS: 
[2026-06-17 15:30:45] PROTO: ARP | SRC: 192.168.1.15:None -> DST: 192.168.1.100:None | LEN: 990 | FLAGS: 
[2026-06-17 15:30:45] PROTO: ICMP | SRC: 8.8.8.8:None -> DST: 10.0.0.254:None | LEN: 1397 | FLAGS: 
[2026-06-17 15:30:46] PROTO: ARP | SRC: 10.0.0.12:None -> DST: 192.168.1.1:None | LEN: 201 | FLAGS: 
[2026-06-17 15:30:46] PROTO: ARP | SRC: 185.220.101.4:None -> DST: 192.168.1.100:None | LEN: 1208 | FLAGS: 
[2026-06-17 15:30:46] PROTO: TCP | SRC: 8.8.8.8:54589 -> DST: 10.0.0.254:1000 | LEN: 60 | FLAGS: S
[2026-06-17 15:30:46] PROTO: TCP | SRC: 8.8.8.8:28296 -> DST: 10.0.0.254:1001 | LEN: 60 | FLAGS: S
[2026-06-17 15:30:46] PROTO: TCP | SRC: 8.8.8.8:18497 -> DST: 10.0.0.254:1002 | LEN: 60 | FLAGS: S
[2026-06-17 15:30:47] PROTO: TCP | SRC: 8.8.8.8:17697 -> DST: 10.0.0.254:1003 | LEN: 60 | FLAGS: S
[2026-06-17 15:30:47] PROTO: TCP | SRC: 8.8.8.8:9455 -> DST: 10.0.0.254:1004 | LEN: 60 | FLAGS: S
[2026-06-17 15:30:47] PROTO: TCP | SRC: 8.8.8.8:37959 -> DST: 10.0.0.254:1005 | LEN: 60 | FLAGS: S
[2026-06-17 15:30:47] PROTO: TCP | SRC: 8.8.8.8:46165 -> DST: 10.0.0.254:1006 | LEN: 60 | FLAGS: S
[2026-06-17 15:30:47] PROTO: TCP | SRC: 8.8.8.8:2683 -> DST: 10.0.0.254:1007 | LEN: 60 | FLAGS: S
[2026-06-17 15:30:47] PROTO: TCP | SRC: 8.8.8.8:10374 -> DST: 10.0.0.254:1008 | LEN: 60 | FLAGS: S
[2026-06-17 15:30:47] PROTO: TCP | SRC: 8.8.8.8:47192 -> DST: 10.0.0.254:1009 | LEN: 60 | FLAGS: S
[2026-06-17 15:30:47] PROTO: TCP | SRC: 8.8.8.8:9703 -> DST: 10.0.0.254:1010 | LEN: 60 | FLAGS: S
[2026-06-17 15:30:47] PROTO: TCP | SRC: 8.8.8.8:59241 -> DST: 10.0.0.254:1011 | LEN: 60 | FLAGS: S
[2026-06-17 15:30:47] PROTO: TCP | SRC: 8.8.8.8:60501 -> DST: 10.0.0.254:1012 | LEN: 60 | FLAGS: S
[2026-06-17 15:30:47] PROTO: TCP | SRC: 8.8.8.8:31097 -> DST: 10.0.0.254:1013 | LEN: 60 | FLAGS: S
[2026-06-17 15:30:47] PROTO: TCP | SRC: 8.8.8.8:29389 -> DST: 10.0.0.254:1014 | LEN: 60 | FLAGS: S
[2026-06-17 15:30:47] PROTO: TCP | SRC: 8.8.8.8:41380 -> DST: 10.0.0.254:1015 | LEN: 60 | FLAGS: S
[2026-06-17 15:30:47] PROTO: TCP | SRC: 8.8.8.8:3700 -> DST: 10.0.0.254:1016 | LEN: 60 | FLAGS: S
[2026-06-17 15:30:47] PROTO: TCP | SRC: 8.8.8.8:16917 -> DST: 10.0.0.254:1017 | LEN: 60 | FLAGS: S
[2026-06-17 15:30:47] PROTO: TCP | SRC: 8.8.8.8:54307 -> DST: 10.0.0.254:1018 | LEN: 60 | FLAGS: S
[2026-06-17 15:30:47] PROTO: TCP | SRC: 8.8.8.8:31380 -> DST: 10.0.0.254:1019 | LEN: 60 | FLAGS: S
[2026-06-17 15:30:47] PROTO: TCP | SRC: 8.8.8.8:41579 -> DST: 10.0.0.254:1020 | LEN: 60 | FLAGS: S
[2026-06-17 15:30:47] PROTO: TCP | SRC: 8.8.8.8:27393 -> DST: 10.0.0.254:1021 | LEN: 60 | FLAGS: S
[2026-06-17 15:30:48] PROTO: TCP | SRC: 8.8.8.8:42735 -> DST: 10.0.0.254:1022 | LEN: 60 | FLAGS: S
[2026-06-17 15:30:48] PROTO: TCP | SRC: 8.8.8.8:11206 -> DST: 10.0.0.254:1023 | LEN: 60 | FLAGS: S
[2026-06-17 15:30:48] PROTO: TCP | SRC: 8.8.8.8:62185 -> DST: 10.0.0.254:1024 | LEN: 60 | FLAGS: S
[2026-06-17 15:30:48] PROTO: UDP | SRC: 8.8.8.8:22 -> DST: 192.168.1.100:53 | LEN: 1431 | FLAGS: 
[2026-06-17 15:30:48] PROTO: UDP | SRC: 172.16.5.25:3389 -> DST: 8.8.4.4:445 | LEN: 526 | FLAGS: 
[2026-06-17 15:30:48] PROTO: TCP | SRC: 172.16.5.25:21 -> DST: 10.0.0.1:21 | LEN: 769 | FLAGS: A
[2026-06-17 15:30:49] PROTO: ARP | SRC: 8.8.8.8:None -> DST: 192.168.1.1:None | LEN: 825 | FLAGS: 
[2026-06-17 15:30:49] PROTO: ARP | SRC: 192.168.1.10:None -> DST: 10.0.0.1:None | LEN: 976 | FLAGS: 
[2026-06-17 15:30:49] PROTO: ICMP | SRC: 172.16.5.25:None -> DST: 192.168.1.100:None | LEN: 612 | FLAGS: 
[2026-06-17 15:30:50] PROTO: ICMP | SRC: 172.16.5.25:None -> DST: 8.8.4.4:None | LEN: 153 | FLAGS: 
[2026-06-17 15:30:50] PROTO: DNS | SRC: 192.168.1.10:38409 -> DST: 8.8.4.4:53 | LEN: 497 | FLAGS: 
[2026-06-17 15:30:50] PROTO: UDP | SRC: 10.0.0.4:21 -> DST: 192.168.1.100:12345 | LEN: 369 | FLAGS: 
[2026-06-17 15:30:51] PROTO: ICMP | SRC: 10.0.0.12:None -> DST: 192.168.1.1:None | LEN: 1107 | FLAGS: 
